gene	organism	chromosome	start	end
Bra001108	Brassica rapa	A03	14806843	14808155	C
Bra001109	Brassica rapa	A03	14814464	14815036	C
Bra030946	Brassica rapa	A08	995112	997770	C
Bra030947	Brassica rapa	A08	1005286	1007487	C
Bra030944	Brassica rapa	A08	980233	981808	C
Bra030945	Brassica rapa	A08	987283	991546	C
Bra001102	Brassica rapa	A03	14775849	14776525	C
Bra001103	Brassica rapa	A03	14777390	14778583	C
Bra001100	Brassica rapa	A03	14767399	14770125	C
Bra001101	Brassica rapa	A03	14774887	14775249	C
Bra001106	Brassica rapa	A03	14791553	14794671	C
Bra001107	Brassica rapa	A03	14802021	14802458	C
Bra001104	Brassica rapa	A03	14781876	14786099	C
Bra001105	Brassica rapa	A03	14788348	14791046	C
Bra025328	Brassica rapa	A06	21062925	21067525	C
Bra025329	Brassica rapa	A06	21057686	21062553	C
Bra025320	Brassica rapa	A06	21121508	21124886	C
Bra025321	Brassica rapa	A06	21116702	21119466	C
Bra025322	Brassica rapa	A06	21111858	21113722	C
Bra025323	Brassica rapa	A06	21095285	21098384	C
Bra025324	Brassica rapa	A06	21092832	21093485	C
Bra025325	Brassica rapa	A06	21090744	21091835	C
Bra025326	Brassica rapa	A06	21082719	21088035	C
Bra025327	Brassica rapa	A06	21068330	21070362	C
Bra005906	Brassica rapa	A03	1148701	1150743	C
Bra005907	Brassica rapa	A03	1151818	1153904	C
Bra005904	Brassica rapa	A03	1127943	1140464	C
Bra005905	Brassica rapa	A03	1131887	1132514	C
Bra005902	Brassica rapa	A03	1120793	1121419	C
Bra005903	Brassica rapa	A03	1127943	1131171	C
Bra005900	Brassica rapa	A03	1106275	1114734	C
Bra005901	Brassica rapa	A03	1116999	1120177	C
Bra005908	Brassica rapa	A03	1157580	1159161	C
Bra005909	Brassica rapa	A03	1160655	1162196	C
Bra029858	Brassica rapa	A05	22701853	22703138	C
Bra029859	Brassica rapa	A05	22695769	22701463	C
Bra022808	Brassica rapa	A03	7175815	7177014	C
Bra022809	Brassica rapa	A03	7185188	7185999	C
Bra022804	Brassica rapa	A03	7159784	7161284	C
Bra022805	Brassica rapa	A03	7163862	7166519	C
Bra022806	Brassica rapa	A03	7170376	7171823	C
Bra022807	Brassica rapa	A03	7173795	7174268	C
Bra022800	Brassica rapa	A03	7129880	7130875	C
Bra022801	Brassica rapa	A03	7133620	7137186	C
Bra022802	Brassica rapa	A03	7147092	7149367	C
Bra022803	Brassica rapa	A03	7151974	7153871	C
Bra034237	Brassica rapa	A09	1412852	1415684	C
Bra015169	Brassica rapa	A07	5006944	5008988	C
Bra015168	Brassica rapa	A07	5014235	5019671	C
Bra026743	Brassica rapa	A09	35237116	35237799	C
Bra007508	Brassica rapa	A09	31066328	31070052	C
Bra007509	Brassica rapa	A09	31071486	31075296	C
Bra007504	Brassica rapa	A09	31044697	31045563	C
Bra007505	Brassica rapa	A09	31047685	31048149	C
Bra007506	Brassica rapa	A09	31050607	31053422	C
Bra007507	Brassica rapa	A09	31059956	31062619	C
Bra007500	Brassica rapa	A09	31028653	31029144	C
Bra007501	Brassica rapa	A09	31031034	31033227	C
Bra007502	Brassica rapa	A09	31034825	31035034	C
Bra007503	Brassica rapa	A09	31036690	31038506	C
Bra026008	Brassica rapa	A06	6246301	6248418	C
Bra026009	Brassica rapa	A06	6241313	6243425	C
Bra026000	Brassica rapa	A06	6284102	6285199	C
Bra026001	Brassica rapa	A06	6281966	6283799	C
Bra026002	Brassica rapa	A06	6280392	6281480	C
Bra026003	Brassica rapa	A06	6273889	6277580	C
Bra026004	Brassica rapa	A06	6272942	6273747	C
Bra026005	Brassica rapa	A06	6262342	6265298	C
Bra026006	Brassica rapa	A06	6257636	6259847	C
Bra026007	Brassica rapa	A06	6250531	6252696	C
Bra015389	Brassica rapa	A10	1665848	1669772	C
Bra015388	Brassica rapa	A10	1670618	1671631	C
Bra004008	Brassica rapa	A07	19553225	19553846	C
Bra008859	Brassica rapa	A10	12969383	12970103	C
Bra008858	Brassica rapa	A10	12967768	12968768	C
Bra008857	Brassica rapa	A10	12964303	12965061	C
Bra008856	Brassica rapa	A10	12960996	12962232	C
Bra008855	Brassica rapa	A10	12957843	12960341	C
Bra008854	Brassica rapa	A10	12952624	12956737	C
Bra008853	Brassica rapa	A10	12949201	12950310	C
Bra008852	Brassica rapa	A10	12946287	12948215	C
Bra008851	Brassica rapa	A10	12942646	12944818	C
Bra008850	Brassica rapa	A10	12940345	12941235	C
Bra011318	Brassica rapa	A01	2746696	2750981	C
Bra011319	Brassica rapa	A01	2743961	2746193	C
Bra011316	Brassica rapa	A01	2755304	2757345	C
Bra011317	Brassica rapa	A01	2752087	2753975	C
Bra011314	Brassica rapa	A01	2774940	2780336	C
Bra011315	Brassica rapa	A01	2759913	2760524	C
Bra011312	Brassica rapa	A01	2784095	2785412	C
Bra011313	Brassica rapa	A01	2780987	2782553	C
Bra011310	Brassica rapa	A01	2806607	2811950	C
Bra011311	Brassica rapa	A01	2788209	2800605	C
Bra013224	Brassica rapa	A03	19797885	19801068	C
Bra013225	Brassica rapa	A03	19795584	19796704	C
Bra013226	Brassica rapa	A03	19792225	19793390	C
Bra013227	Brassica rapa	A03	19782591	19784703	C
Bra013220	Brassica rapa	A03	19822308	19823537	C
Bra013221	Brassica rapa	A03	19815611	19818273	C
Bra013222	Brassica rapa	A03	19803895	19806012	C
Bra013223	Brassica rapa	A03	19801413	19802261	C
Bra013228	Brassica rapa	A03	19777108	19778487	C
Bra013229	Brassica rapa	A03	19774816	19776637	C
Bra026918	Brassica rapa	A09	36065047	36066509	C
Bra026919	Brassica rapa	A09	36071461	36075842	C
Bra026912	Brassica rapa	A09	36013077	36013418	C
Bra026913	Brassica rapa	A09	36013940	36016285	C
Bra026910	Brassica rapa	A09	36010121	36011244	C
Bra026911	Brassica rapa	A09	36011440	36011838	C
Bra026916	Brassica rapa	A09	36038596	36040591	C
Bra026917	Brassica rapa	A09	36042617	36043639	C
Bra026914	Brassica rapa	A09	36024738	36025188	C
Bra026915	Brassica rapa	A09	36027734	36029306	C
Bra035872	Brassica rapa	A09	3806766	3807344	C
Bra024510	Brassica rapa	A06	16920568	16921368	C
Bra024511	Brassica rapa	A06	16941924	16945157	C
Bra024512	Brassica rapa	A06	16956914	16957477	C
Bra024513	Brassica rapa	A06	16959717	16960506	C
Bra024514	Brassica rapa	A06	16960916	16962671	C
Bra024515	Brassica rapa	A06	16964655	16965099	C
Bra024516	Brassica rapa	A06	16966323	16968154	C
Bra024517	Brassica rapa	A06	16976482	16977129	C
Bra024518	Brassica rapa	A09	25911193	25918071	C
Bra024519	Brassica rapa	A09	25907050	25909012	C
Bra039428	Brassica rapa	A05	24268306	24268761	C
Bra039429	Brassica rapa	A05	24280756	24281247	C
Bra039426	Brassica rapa	A05	24265283	24266608	C
Bra039427	Brassica rapa	A05	24267427	24267847	C
Bra039424	Brassica rapa	A05	24261443	24262701	C
Bra039425	Brassica rapa	A05	24263685	24264872	C
Bra039422	Brassica rapa	A05	24257595	24258767	C
Bra039423	Brassica rapa	A05	24259097	24260154	C
Bra039420	Brassica rapa	A05	24250991	24253260	C
Bra039421	Brassica rapa	A05	24253990	24255997	C
Bra010041	Brassica rapa	A06	13793631	13796948	C
Bra010040	Brassica rapa	A06	13791944	13792636	C
Bra010043	Brassica rapa	A06	13800034	13800742	C
Bra010042	Brassica rapa	A06	13798763	13799219	C
Bra010045	Brassica rapa	A06	13831192	13835064	C
Bra010044	Brassica rapa	A06	13802663	13807239	C
Bra010047	Brassica rapa	A06	13844068	13846998	C
Bra010046	Brassica rapa	A06	13837988	13843022	C
Bra010049	Brassica rapa	A06	13867356	13868357	C
Bra010048	Brassica rapa	A06	13861937	13865655	C
Bra012577	Brassica rapa	A03	23468959	23471272	C
Bra012576	Brassica rapa	A03	23472325	23473182	C
Bra012575	Brassica rapa	A03	23483838	23485120	C
Bra012574	Brassica rapa	A03	23487129	23488283	C
Bra012573	Brassica rapa	A03	23490604	23492543	C
Bra012572	Brassica rapa	A03	23499318	23500105	C
Bra012571	Brassica rapa	A03	23505791	23507034	C
Bra012570	Brassica rapa	A03	23511589	23513479	C
Bra039398	Brassica rapa	Scaffold000164	280221	281236	C
Bra039399	Brassica rapa	Scaffold000164	286253	286760	C
Bra012579	Brassica rapa	A03	23462221	23463664	C
Bra012578	Brassica rapa	A03	23464101	23467994	C
Bra010597	Brassica rapa	A08	14645929	14648138	C
Bra010596	Brassica rapa	A08	14631079	14633078	C
Bra010595	Brassica rapa	A08	14629178	14629438	C
Bra010594	Brassica rapa	A08	14625121	14625375	C
Bra010593	Brassica rapa	A08	14620564	14621481	C
Bra010592	Brassica rapa	A08	14604994	14606742	C
Bra010591	Brassica rapa	A08	14588022	14589677	C
Bra010590	Brassica rapa	A08	14583285	14587383	C
Bra010599	Brassica rapa	A08	14667349	14669206	C
Bra010598	Brassica rapa	A08	14656811	14658690	C
Bra017066	Brassica rapa	A04	16922922	16923704	C
Bra017067	Brassica rapa	A04	16919711	16920606	C
Bra017064	Brassica rapa	A04	16929709	16930383	C
Bra017065	Brassica rapa	A04	16925631	16926783	C
Bra012689	Brassica rapa	A03	22748848	22755373	C
Bra012688	Brassica rapa	A03	22755751	22761669	C
Bra017060	Brassica rapa	A04	16948068	16950543	C
Bra017061	Brassica rapa	A04	16944866	16946560	C
Bra012685	Brassica rapa	A03	22772998	22774131	C
Bra012684	Brassica rapa	A03	22775094	22777822	C
Bra012687	Brassica rapa	A03	22765165	22766704	C
Bra012686	Brassica rapa	A03	22769293	22771272	C
Bra012681	Brassica rapa	A03	22794501	22796024	C
Bra012680	Brassica rapa	A03	22800481	22805937	C
Bra012683	Brassica rapa	A03	22782406	22784623	C
Bra012682	Brassica rapa	A03	22784987	22787406	C
Bra029188	Brassica rapa	A03	6766821	6768203	C
Bra029189	Brassica rapa	A03	6769020	6769376	C
Bra029184	Brassica rapa	A03	6756740	6759009	C
Bra029185	Brassica rapa	A03	6759336	6761487	C
Bra029187	Brassica rapa	A03	6765050	6766465	C
Bra011886	Brassica rapa	A01	76738	77698	C
Bra011887	Brassica rapa	A01	72968	75854	C
Bra011884	Brassica rapa	A01	83900	85942	C
Bra011885	Brassica rapa	A01	78912	82518	C
Bra011882	Brassica rapa	A01	89555	91876	C
Bra011883	Brassica rapa	A01	86930	89159	C
Bra011880	Brassica rapa	A01	103695	106639	C
Bra011881	Brassica rapa	A01	93465	96379	C
Bra011888	Brassica rapa	A01	71088	72719	C
Bra011889	Brassica rapa	A01	66052	66369	C
Bra032074	Brassica rapa	A04	11434299	11435902	C
Bra013761	Brassica rapa	A01	7650472	7652006	C
Bra013760	Brassica rapa	A01	7648250	7649295	C
Bra013763	Brassica rapa	A01	7657710	7658453	C
Bra013762	Brassica rapa	A01	7652693	7657085	C
Bra013765	Brassica rapa	A01	7674985	7675703	C
Bra013764	Brassica rapa	A01	7663522	7666002	C
Bra013767	Brassica rapa	A01	7694176	7695680	C
Bra013766	Brassica rapa	A01	7680907	7684379	C
Bra013769	Brassica rapa	A01	7696715	7701991	C
Bra013768	Brassica rapa	A01	7696715	7698051	C
Bra039809	Brassica rapa	A04	3758462	3759067	C
Bra040732	Brassica rapa	Scaffold000244	18503	19529	C
Bra040733	Brassica rapa	Scaffold000244	39638	42657	C
Bra040730	Brassica rapa	Scaffold000242	2730	2945	C
Bra021070	Brassica rapa	A08	9259920	9260617	C
Bra021071	Brassica rapa	A08	9255469	9256528	C
Bra021072	Brassica rapa	A08	9254321	9255052	C
Bra021073	Brassica rapa	A08	9243810	9248282	C
Bra021074	Brassica rapa	A08	9239276	9239668	C
Bra021075	Brassica rapa	A08	9234529	9236622	C
Bra021076	Brassica rapa	A08	9232477	9232773	C
Bra021077	Brassica rapa	A08	9229615	9231194	C
Bra021078	Brassica rapa	A08	9225446	9227916	C
Bra021079	Brassica rapa	A08	9216715	9221066	C
Bra040737	Brassica rapa	Scaffold000247	2218	2430	C
Bra031358	Brassica rapa	A09	26169554	26171921	C
Bra040734	Brassica rapa	Scaffold000246	36773	42334	C
Bra031359	Brassica rapa	A09	26165866	26166992	C
Bra040735	Brassica rapa	Scaffold000246	48445	49023	C
Bra034957	Brassica rapa	Scaffold000100	155951	160026	C
Bra039805	Brassica rapa	A04	3773869	3774150	C
Bra034956	Brassica rapa	Scaffold000100	112372	112881	C
Bra034951	Brassica rapa	Scaffold000100	69163	71193	C
Bra034950	Brassica rapa	Scaffold000100	54582	55726	C
Bra004509	Brassica rapa	A05	501541	503454	C
Bra004508	Brassica rapa	A05	487578	488990	C
Bra010869	Brassica rapa	A08	16080223	16086415	C
Bra010868	Brassica rapa	A08	16074823	16075038	C
Bra004505	Brassica rapa	A05	478094	479046	C
Bra004504	Brassica rapa	A05	475006	476177	C
Bra004507	Brassica rapa	A05	483652	485144	C
Bra004506	Brassica rapa	A05	480825	481958	C
Bra010863	Brassica rapa	A08	16056152	16058923	C
Bra004500	Brassica rapa	A05	458459	460140	C
Bra004503	Brassica rapa	A05	471187	473554	C
Bra004502	Brassica rapa	A05	468827	470362	C
Bra019503	Brassica rapa	A06	12731640	12732197	C
Bra019502	Brassica rapa	A06	12684220	12684991	C
Bra019501	Brassica rapa	A06	12645803	12645967	C
Bra019500	Brassica rapa	A06	12632122	12635286	C
Bra019507	Brassica rapa	A06	12759041	12760748	C
Bra019506	Brassica rapa	A06	12756645	12757061	C
Bra019505	Brassica rapa	A06	12749195	12750952	C
Bra019504	Brassica rapa	A06	12746982	12747555	C
Bra019509	Brassica rapa	A06	12771760	12772783	C
Bra019508	Brassica rapa	A06	12761555	12762809	C
Bra031352	Brassica rapa	A09	26201532	26202927	C
Bra002833	Brassica rapa	A10	7313812	7314369	C
Bra002832	Brassica rapa	A10	7315300	7318902	C
Bra018670	Brassica rapa	A06	2712528	2715012	C
Bra018671	Brassica rapa	A06	2707126	2708191	C
Bra018676	Brassica rapa	A06	2682645	2684864	C
Bra002836	Brassica rapa	A10	7302392	7303789	C
Bra002835	Brassica rapa	A10	7305418	7306357	C
Bra002834	Brassica rapa	A10	7309782	7312700	C
Bra034959	Brassica rapa	Scaffold000100	195110	196047	C
Bra002839	Brassica rapa	A10	7281062	7282150	C
Bra002838	Brassica rapa	A10	7282973	7286779	C
Bra031340	Brassica rapa	A05	16591105	16591617	C
Bra034958	Brassica rapa	Scaffold000100	167483	168251	C
Bra015338	Brassica rapa	A10	1942755	1945774	C
Bra015339	Brassica rapa	A10	1939025	1939429	C
Bra015330	Brassica rapa	A10	1979312	1984660	C
Bra015331	Brassica rapa	A10	1976086	1978418	C
Bra015332	Brassica rapa	A10	1973488	1974616	C
Bra015333	Brassica rapa	A10	1969731	1970318	C
Bra015334	Brassica rapa	A10	1956939	1958662	C
Bra015335	Brassica rapa	A10	1949500	1953114	C
Bra015336	Brassica rapa	A10	1947963	1949111	C
Bra015337	Brassica rapa	A10	1945875	1947635	C
Bra022664	Brassica rapa	A02	7149514	7150792	C
Bra022665	Brassica rapa	A02	7144902	7146109	C
Bra022666	Brassica rapa	A02	7142534	7143002	C
Bra022667	Brassica rapa	A02	7136497	7137626	C
Bra022660	Brassica rapa	A02	7173079	7173774	C
Bra022661	Brassica rapa	A02	7170281	7172195	C
Bra022662	Brassica rapa	A02	7160949	7162897	C
Bra022663	Brassica rapa	A02	7154721	7155107	C
Bra038579	Brassica rapa	Scaffold000149	210990	213970	C
Bra036834	Brassica rapa	A09	27054710	27058971	C
Bra036835	Brassica rapa	A09	27046738	27051552	C
Bra036836	Brassica rapa	A09	27026529	27032299	C
Bra036837	Brassica rapa	A09	27019372	27022796	C
Bra036830	Brassica rapa	A09	27088325	27088642	C
Bra036831	Brassica rapa	A09	27081422	27082303	C
Bra036832	Brassica rapa	A09	27079335	27081002	C
Bra036833	Brassica rapa	A09	27059916	27060998	C
Bra036838	Brassica rapa	A09	27014082	27015303	C
Bra036839	Brassica rapa	A09	26987919	26988892	C
Bra027839	Brassica rapa	A09	9579376	9580417	C
Bra022668	Brassica rapa	A02	7133848	7134489	C
Bra022669	Brassica rapa	A02	7122904	7124210	C
Bra029124	Brassica rapa	A03	6479066	6480481	C
Bra011059	Brassica rapa	A01	4171266	4172671	C
Bra011058	Brassica rapa	A01	4172993	4175866	C
Bra038575	Brassica rapa	Scaffold000149	157896	158633	C
Bra011051	Brassica rapa	A01	4238990	4240495	C
Bra011050	Brassica rapa	A01	4241190	4242508	C
Bra011053	Brassica rapa	A01	4218837	4227568	C
Bra011052	Brassica rapa	A01	4235604	4236058	C
Bra011055	Brassica rapa	A01	4190101	4191599	C
Bra011054	Brassica rapa	A01	4216884	4218071	C
Bra011057	Brassica rapa	A01	4182104	4182906	C
Bra011056	Brassica rapa	A01	4183284	4184563	C
Bra000996	Brassica rapa	A03	14325599	14328858	C
Bra000997	Brassica rapa	A03	14330194	14332387	C
Bra000994	Brassica rapa	A03	14321925	14323833	C
Bra000995	Brassica rapa	A03	14324243	14324653	C
Bra000992	Brassica rapa	A03	14316470	14316742	C
Bra000993	Brassica rapa	A03	14318057	14321034	C
Bra000990	Brassica rapa	A03	14309935	14313006	C
Bra000991	Brassica rapa	A03	14315022	14315399	C
Bra000998	Brassica rapa	A03	14333659	14335326	C
Bra000999	Brassica rapa	A03	14336304	14339513	C
Bra001029	Brassica rapa	A03	14463447	14464505	C
Bra001028	Brassica rapa	A03	14461394	14462527	C
Bra001025	Brassica rapa	A03	14453903	14456356	C
Bra001024	Brassica rapa	A03	14451832	14452626	C
Bra001027	Brassica rapa	A03	14458828	14460888	C
Bra001026	Brassica rapa	A03	14457359	14458315	C
Bra001021	Brassica rapa	A03	14431079	14434204	C
Bra001020	Brassica rapa	A03	14424376	14426938	C
Bra001023	Brassica rapa	A03	14438806	14443867	C
Bra001022	Brassica rapa	A03	14434783	14437197	C
Bra034443	Brassica rapa	A05	14184602	14186609	C
Bra034442	Brassica rapa	A05	14167241	14167973	C
Bra034441	Brassica rapa	A05	14159095	14162734	C
Bra034440	Brassica rapa	A05	14144638	14145319	C
Bra034447	Brassica rapa	A05	14233109	14234375	C
Bra034446	Brassica rapa	A05	14223923	14227303	C
Bra030296	Brassica rapa	A04	9657196	9659843	C
Bra030297	Brassica rapa	A04	9653819	9656645	C
Bra030294	Brassica rapa	A04	9664180	9666928	C
Bra030295	Brassica rapa	A04	9662167	9663573	C
Bra030292	Brassica rapa	A04	9684053	9684840	C
Bra030293	Brassica rapa	A04	9671613	9672158	C
Bra030290	Brassica rapa	A04	9692515	9693560	C
Bra030291	Brassica rapa	A04	9688487	9691192	C
Bra034444	Brassica rapa	A05	14198125	14200519	C
Bra030298	Brassica rapa	A04	9635307	9639846	C
Bra030299	Brassica rapa	A04	9633526	9634942	C
Bra040718	Brassica rapa	Scaffold000239	23863	24297	C
Bra040719	Brassica rapa	Scaffold000239	35163	42852	C
Bra033929	Brassica rapa	A02	9861748	9862675	C
Bra033928	Brassica rapa	A02	9884678	9884920	C
Bra033925	Brassica rapa	A02	9901890	9903308	C
Bra033924	Brassica rapa	A02	9907385	9907984	C
Bra033927	Brassica rapa	A02	9893666	9895465	C
Bra033926	Brassica rapa	A02	9897707	9899569	C
Bra033921	Brassica rapa	A05	16249054	16250930	C
Bra033920	Brassica rapa	A05	16207472	16209714	C
Bra029125	Brassica rapa	A03	6481965	6482351	C
Bra033922	Brassica rapa	A02	9932596	9934077	C
Bra035518	Brassica rapa	A08	8114540	8117115	C
Bra035519	Brassica rapa	A08	8134348	8136680	C
Bra030748	Brassica rapa	A08	19741960	19745369	C
Bra030749	Brassica rapa	A08	19739487	19740143	C
Bra030744	Brassica rapa	A08	19767429	19769786	C
Bra030745	Brassica rapa	A08	19762883	19763396	C
Bra030746	Brassica rapa	A08	19757951	19762079	C
Bra030747	Brassica rapa	A08	19748179	19751029	C
Bra030740	Brassica rapa	A08	19781767	19782511	C
Bra030741	Brassica rapa	A08	19779724	19780686	C
Bra030742	Brassica rapa	A08	19775275	19778823	C
Bra030743	Brassica rapa	A08	19770943	19771944	C
Bra038591	Brassica rapa	Scaffold000149	328183	330430	C
Bra038590	Brassica rapa	Scaffold000149	300679	303735	C
Bra038593	Brassica rapa	Scaffold000149	375918	377619	C
Bra038592	Brassica rapa	Scaffold000149	367766	368143	C
Bra038595	Brassica rapa	A06	14676681	14678344	C
Bra038594	Brassica rapa	Scaffold000149	381263	382924	C
Bra038596	Brassica rapa	A06	14688249	14690261	C
Bra038599	Brassica rapa	A06	14698630	14699390	C
Bra038598	Brassica rapa	A06	14688249	14688638	C
Bra000129	Brassica rapa	A03	9471640	9473627	C
Bra000128	Brassica rapa	A03	9467686	9470304	C
Bra027084	Brassica rapa	A09	8760043	8763051	C
Bra007074	Brassica rapa	A09	28678848	28681304	C
Bra007075	Brassica rapa	A09	28682152	28683278	C
Bra007076	Brassica rapa	A09	28685205	28688407	C
Bra007077	Brassica rapa	A09	28688704	28695079	C
Bra007070	Brassica rapa	A09	28660026	28663166	C
Bra007071	Brassica rapa	A09	28668359	28669267	C
Bra007072	Brassica rapa	A09	28669688	28671348	C
Bra007073	Brassica rapa	A09	28672964	28676742	C
Bra007078	Brassica rapa	A09	28696426	28697777	C
Bra007079	Brassica rapa	A09	28698773	28700929	C
Bra000125	Brassica rapa	A03	9443907	9446069	C
Bra000124	Brassica rapa	A03	9431075	9433255	C
Bra015173	Brassica rapa	A07	4923930	4924395	C
Bra033219	Brassica rapa	A10	3491547	3492585	C
Bra033218	Brassica rapa	A10	3492939	3496638	C
Bra033217	Brassica rapa	A10	3497530	3498220	C
Bra033216	Brassica rapa	A10	3498623	3502016	C
Bra033215	Brassica rapa	A10	3502328	3503932	C
Bra033214	Brassica rapa	A10	3504167	3504607	C
Bra033213	Brassica rapa	A10	3505581	3506441	C
Bra033212	Brassica rapa	A02	17366565	17366996	C
Bra033211	Brassica rapa	A02	17354981	17358173	C
Bra033210	Brassica rapa	A02	17351324	17353176	C
Bra028518	Brassica rapa	A07	14522597	14524631	C
Bra028519	Brassica rapa	A07	14526973	14528175	C
Bra028514	Brassica rapa	A07	14497420	14500913	C
Bra028515	Brassica rapa	A07	14508361	14511144	C
Bra028516	Brassica rapa	A07	14513030	14515581	C
Bra028517	Brassica rapa	A07	14516917	14520475	C
Bra028510	Brassica rapa	A07	14486335	14486928	C
Bra028511	Brassica rapa	A07	14487192	14488883	C
Bra028512	Brassica rapa	A07	14489397	14492129	C
Bra028513	Brassica rapa	A07	14492350	14495123	C
Bra039623	Brassica rapa	A07	1531705	1532871	C
Bra003315	Brassica rapa	A07	15843492	15844531	C
Bra003314	Brassica rapa	A07	15838631	15839944	C
Bra003317	Brassica rapa	A07	15853106	15853816	C
Bra003316	Brassica rapa	A07	15846342	15848201	C
Bra003311	Brassica rapa	A07	15824267	15825787	C
Bra003310	Brassica rapa	A07	15818779	15819813	C
Bra003313	Brassica rapa	A07	15833112	15835234	C
Bra003312	Brassica rapa	A07	15827951	15830587	C
Bra003319	Brassica rapa	A07	15860027	15862372	C
Bra003318	Brassica rapa	A07	15857875	15858720	C
Bra019268	Brassica rapa	A03	25384385	25385371	C
Bra019269	Brassica rapa	A03	25383594	25383935	C
Bra019262	Brassica rapa	A03	25416592	25416939	C
Bra019263	Brassica rapa	A03	25412233	25414739	C
