gene	organism	chromosome	start	end
Bo9g123400	Brassica oleracea	C9	39014903	39016088	C
Bo1g144080	Brassica oleracea	C1	40914627	40914973	C
Bo4g092500	Brassica oleracea	C4	22433272	22435100	C
Bo9g076110	Brassica oleracea	C9	22987058	22988731	C
Bo2g149960	Brassica oleracea	C2	47216521	47217145	C
Bo4g038690	Brassica oleracea	C4	8274915	8275672	C
Bo5g094630	Brassica oleracea	C5	30764678	30766100	C
Bo9g163590	Brassica oleracea	C9	48191965	48194211	C
Bo4g177540	Brassica oleracea	C4	46925776	46927452	C
Bo3g018620	Brassica oleracea	C3	6257506	6260138	C
Bo2g093090	Brassica oleracea	C2	25539639	25541407	C
Bo6g058720	Brassica oleracea	C6	15784159	15785218	C
Bo2g013320	Brassica oleracea	C2	4112551	4115903	C
Bo3g153270	Brassica oleracea	C3	54483380	54484958	C
Bo9g140870	Brassica oleracea	C9	42825177	42825868	C
Bo2g146290	Brassica oleracea	C2	45905059	45910284	C
Bo5g123390	Brassica oleracea	C5	37815951	37816797	C
Bo1g055250	Brassica oleracea	C1	16226441	16228542	C
Bo4g086560	Brassica oleracea	C4	20979331	20982184	C
Bo8g107660	Brassica oleracea	C8	38317714	38319594	C
Bo3g185560	Brassica oleracea	C3	64813697	64813936	C
Bo07999s010	Brassica oleracea	Scaffold07999	116	325	C
Bo7g084050	Brassica oleracea	C7	32971341	32973490	C
Bo3g007230	Brassica oleracea	C3	2590387	2591964	C
Bo6g067880	Brassica oleracea	C6	19203820	19205119	C
Bo8g082400	Brassica oleracea	C8	28341911	28343092	C
Bo9g027710	Brassica oleracea	C9	8895565	8897430	C
Bo9g008850	Brassica oleracea	C9	2280564	2281523	C
Bo9g012590	Brassica oleracea	C9	3807544	3812376	C
Bo1g144550	Brassica oleracea	C1	41152279	41153891	C
Bo2g062850	Brassica oleracea	C2	18486568	18487672	C
Bo1g121580	Brassica oleracea	C1	36229739	36229997	C
Bo3g169370	Brassica oleracea	C3	59905752	59906659	C
Bo3g066950	Brassica oleracea	C3	26423550	26424908	C
Bo8g080930	Brassica oleracea	C8	27425247	27432530	C
Bo8g034280	Brassica oleracea	C8	11956673	11957028	C
Bo9g011020	Brassica oleracea	C9	3433671	3434546	C
Bo2g116200	Brassica oleracea	C2	34955161	34956000	C
Bo6g110550	Brassica oleracea	C6	34610120	34611041	C
Bo6g048150	Brassica oleracea	C6	13149325	13149765	C
Bo5g051860	Brassica oleracea	C5	17095065	17095819	C
Bo1g002390	Brassica oleracea	C1	189713	189898	C
Bo1g139720	Brassica oleracea	C1	40053240	40054289	C
Bo8g004450	Brassica oleracea	C8	913771	916752	C
Bo4g059510	Brassica oleracea	C4	12982479	12983000	C
Bo3g091340	Brassica oleracea	C3	33084484	33086516	C
Bo5g039950	Brassica oleracea	C5	13240631	13241698	C
Bo4g195910	Brassica oleracea	C4	53101212	53104857	C
Bo8g101500	Brassica oleracea	C8	35648573	35648956	C
Bo2g124410	Brassica oleracea	C2	38374244	38374825	C
Bo6g069970	Brassica oleracea	C6	20282889	20284828	C
Bo3g110910	Brassica oleracea	C3	39581940	39583507	C
Bo6g073100	Brassica oleracea	C6	21323210	21326515	C
Bo2g012630	Brassica oleracea	C2	3707137	3710144	C
Bo2g056000	Brassica oleracea	C2	16364183	16368776	C
Bo6g074730	Brassica oleracea	C6	21767649	21771020	C
Bo6g066680	Brassica oleracea	C6	18079866	18081474	C
Bo1g017850	Brassica oleracea	C1	6294659	6295728	C
Bo2g025180	Brassica oleracea	C2	7461905	7464025	C
Bo00774s020	Brassica oleracea	Scaffold00774	40898	45873	C
Bo5g017660	Brassica oleracea	C5	5957621	5958392	C
Bo8g016450	Brassica oleracea	C8	3425816	3427951	C
Bo6g099070	Brassica oleracea	C6	31408465	31412337	C
Bo01171s030	Brassica oleracea	Scaffold01171	13383	14698	C
Bo7g115650	Brassica oleracea	C7	46095481	46095819	C
Bo7g097450	Brassica oleracea	C7	37905518	37908962	C
Bo2g024630	Brassica oleracea	C2	6963960	6967640	C
Bo2g164170	Brassica oleracea	C2	51298836	51300601	C
Bo5g030350	Brassica oleracea	C5	10298429	10298782	C
Bo5g118540	Brassica oleracea	C5	36225540	36226347	C
Bo5g088150	Brassica oleracea	C5	29026150	29028069	C
Bo4g048460	Brassica oleracea	C4	11242152	11246600	C
Bo7g081100	Brassica oleracea	C7	31212049	31213508	C
Bo01139s050	Brassica oleracea	Scaffold01139	18366	20034	C
Bo9g026250	Brassica oleracea	C9	8428513	8431152	C
Bo00941s020	Brassica oleracea	Scaffold00941	28077	29947	C
Bo3g045050	Brassica oleracea	C3	18800043	18801058	C
Bo9g184730	Brassica oleracea	C9	54391916	54393282	C
Bo9g004160	Brassica oleracea	C9	670892	672924	C
Bo4g154030	Brassica oleracea	C4	42008509	42009524	C
Bo9g146900	Brassica oleracea	C9	43590156	43591630	C
Bo1g087650	Brassica oleracea	C1	25946588	25947416	C
Bo2g012980	Brassica oleracea	C2	3904279	3910225	C
Bo3g023340	Brassica oleracea	C3	8412891	8414134	C
Bo4g038520	Brassica oleracea	C4	8195543	8197105	C
Bo1g002650	Brassica oleracea	C1	321166	325298	C
Bo9g078200	Brassica oleracea	C9	23895217	23895537	C
Bo4g154650	Brassica oleracea	C4	42471885	42472799	C
Bo3g153480	Brassica oleracea	C3	54761324	54763665	C
Bo5g039370	Brassica oleracea	C5	12786874	12788325	C
Bo3g010900	Brassica oleracea	C3	3895083	3900124	C
Bo4g039870	Brassica oleracea	C4	9077031	9079558	C
Bo9g009220	Brassica oleracea	C9	2456053	2458091	C
Bo9g121110	Brassica oleracea	C9	38751637	38753215	C
Bo00854s060	Brassica oleracea	Scaffold00854	52943	53140	C
Bo4g096990	Brassica oleracea	C4	24296216	24298612	C
Bo2g095830	Brassica oleracea	C2	27103359	27104117	C
Bo4g112970	Brassica oleracea	C4	28833821	28834291	C
Bo3g045580	Brassica oleracea	C3	19211393	19211803	C
Bo3g122130	Brassica oleracea	C3	43376234	43378024	C
Bo2g156150	Brassica oleracea	C2	48997924	49001241	C
Bo9g005570	Brassica oleracea	C9	998814	1000737	C
Bo1g057070	Brassica oleracea	C1	16945305	16951076	C
Bo1g003040	Brassica oleracea	C1	510024	511300	C
Bo9g001050	Brassica oleracea	C9	20756	26402	C
Bo02776s010	Brassica oleracea	Scaffold02776	1	768	C
Bo5g014810	Brassica oleracea	C5	4736397	4739025	C
Bo7g111950	Brassica oleracea	C7	44550876	44552703	C
Bo4g025300	Brassica oleracea	C4	4272421	4274163	C
Bo01024s010	Brassica oleracea	Scaffold01024	22554	22847	C
Bo2g160660	Brassica oleracea	C2	50194291	50196962	C
Bo7g014050	Brassica oleracea	C7	4674004	4674933	C
Bo1g131260	Brassica oleracea	C1	38308393	38309678	C
Bo2g105360	Brassica oleracea	C2	31411218	31412962	C
Bo1g006670	Brassica oleracea	C1	2063817	2065697	C
Bo4g027230	Brassica oleracea	C4	5607812	5608271	C
Bo5g034290	Brassica oleracea	C5	11030586	11030809	C
Bo1g086190	Brassica oleracea	C1	25243352	25244474	C
Bo8g028730	Brassica oleracea	C8	8470738	8471857	C
Bo5g113540	Brassica oleracea	C5	34647330	34648383	C
Bo5g006840	Brassica oleracea	C5	2033852	2036054	C
Bo1g078140	Brassica oleracea	C1	22599230	22599433	C
Bo7g118720	Brassica oleracea	C7	47665204	47665962	C
Bo6g087740	Brassica oleracea	C6	27853808	27854815	C
Bo06378s010	Brassica oleracea	Scaffold06378	1	765	C
Bo3g175760	Brassica oleracea	C3	61716526	61719143	C
Bo6g079970	Brassica oleracea	C6	24158160	24168127	C
Bo6g056510	Brassica oleracea	C6	15488614	15488769	C
Bo7g113550	Brassica oleracea	C7	44890955	44892064	C
Bo8g081320	Brassica oleracea	C8	27622072	27622600	C
Bo3g120720	Brassica oleracea	C3	42576663	42577113	C
Bo4g136680	Brassica oleracea	C4	35599951	35600100	C
Bo3g070180	Brassica oleracea	C3	27428178	27429299	C
Bo6g083450	Brassica oleracea	C6	26062605	26063000	C
Bo4g127330	Brassica oleracea	C4	33180913	33182562	C
Bo2g099190	Brassica oleracea	C2	28426789	28428139	C
Bo2g107590	Brassica oleracea	C2	31996947	31999663	C
Bo9g109820	Brassica oleracea	C9	35318154	35319652	C
Bo3g042580	Brassica oleracea	C3	17548320	17551409	C
Bo5g079840	Brassica oleracea	C5	25861087	25862590	C
Bo4g013050	Brassica oleracea	C4	1599465	1599653	C
Bo1g141090	Brassica oleracea	C1	40325810	40326620	C
Bo5g002690	Brassica oleracea	C5	374439	376028	C
Bo6g034530	Brassica oleracea	C6	8641911	8642450	C
Bo9g171920	Brassica oleracea	C9	50752507	50754840	C
Bo8g042240	Brassica oleracea	C8	14689355	14689771	C
Bo7g081810	Brassica oleracea	C7	31820242	31820730	C
Bo3g138800	Brassica oleracea	C3	50478565	50485783	C
Bo8g023070	Brassica oleracea	C8	5673827	5674629	C
Bo8g071340	Brassica oleracea	C8	23664749	23665055	C
Bo1g130030	Brassica oleracea	C1	38147477	38149450	C
Bo1g039440	Brassica oleracea	C1	11993289	11994233	C
Bo4g052380	Brassica oleracea	C4	11940213	11940860	C
Bo5g033110	Brassica oleracea	C5	10901768	10902094	C
Bo3g093690	Brassica oleracea	C3	34204498	34205414	C
Bo3g097930	Brassica oleracea	C3	35245077	35245464	C
Bo7g044950	Brassica oleracea	C7	16424074	16424538	C
Bo2g009250	Brassica oleracea	C2	1857124	1858286	C
Bo3g042050	Brassica oleracea	C3	17136587	17139679	C
Bo9g109790	Brassica oleracea	C9	35267450	35269493	C
Bo2g099220	Brassica oleracea	C2	28459383	28459691	C
Bo5g029120	Brassica oleracea	C5	10086991	10087945	C
Bo8g078990	Brassica oleracea	C8	25991070	25991648	C
Bo8g080160	Brassica oleracea	C8	26971788	26972570	C
Bo9g002500	Brassica oleracea	C9	300671	302069	C
Bo7g093220	Brassica oleracea	C7	35825484	35827338	C
Bo3g035980	Brassica oleracea	C3	14086613	14086948	C
Bo8g101150	Brassica oleracea	C8	35427355	35427624	C
Bo5g144740	Brassica oleracea	C5	44678690	44680354	C
Bo4g050720	Brassica oleracea	C4	11477798	11478768	C
Bo9g035190	Brassica oleracea	C9	11748569	11749547	C
Bo1g041830	Brassica oleracea	C1	12940174	12940905	C
Bo8g079640	Brassica oleracea	C8	26514197	26519913	C
Bo9g072950	Brassica oleracea	C9	21968752	21970453	C
Bo5g110010	Brassica oleracea	C5	34195126	34195821	C
Bo00285s050	Brassica oleracea	Scaffold00285	19780	20728	C
Bo19128s010	Brassica oleracea	Scaffold19128	2	355	C
Bo4g026540	Brassica oleracea	C4	5108946	5111183	C
Bo3g103470	Brassica oleracea	C3	37121417	37123401	C
Bo2g093530	Brassica oleracea	C2	26069756	26071021	C
Bo8g098010	Brassica oleracea	C8	33485862	33487516	C
Bo3g143260	Brassica oleracea	C3	51552034	51554660	C
Bo9g128510	Brassica oleracea	C9	39955270	39955896	C
Bo7g040700	Brassica oleracea	C7	15057167	15059556	C
Bo4g096600	Brassica oleracea	C4	23855533	23856486	C
Bo8g024420	Brassica oleracea	C8	6536097	6536771	C
Bo6g106620	Brassica oleracea	C6	33085686	33087239	C
Bo3g172230	Brassica oleracea	C3	60523059	60523508	C
Bo3g088790	Brassica oleracea	C3	32655607	32656548	C
Bo4g182350	Brassica oleracea	C4	48134004	48137627	C
Bo2g159390	Brassica oleracea	C2	49941059	49946256	C
Bo5g038770	Brassica oleracea	C5	12280493	12281930	C
Bo1g101310	Brassica oleracea	C1	30062273	30062563	C
Bo17227s010	Brassica oleracea	Scaffold17227	81	392	C
Bo8g058520	Brassica oleracea	C8	18855749	18857066	C
Bo2g138780	Brassica oleracea	C2	44678341	44678931	C
Bo3g028250	Brassica oleracea	C3	10811464	10812285	C
Bo7g059810	Brassica oleracea	C7	21969883	21970098	C
Bo2g136320	Brassica oleracea	C2	43179507	43183215	C
Bo00629s190	Brassica oleracea	Scaffold00629	168314	168490	C
Bo7g041250	Brassica oleracea	C7	15673459	15675262	C
Bo8g052640	Brassica oleracea	C8	17398141	17399070	C
Bo8g059690	Brassica oleracea	C8	19653221	19662442	C
Bo4g115400	Brassica oleracea	C4	29312261	29312434	C
Bo9g042300	Brassica oleracea	C9	13858498	13860922	C
Bo9g058620	Brassica oleracea	C9	17113341	17114372	C
Bo8g081810	Brassica oleracea	C8	27891419	27891877	C
Bo7g016360	Brassica oleracea	C7	6341759	6344676	C
Bo5g137910	Brassica oleracea	C5	43087267	43088324	C
Bo7g077370	Brassica oleracea	C7	29046756	29049648	C
Bo7g105340	Brassica oleracea	C7	40604270	40604473	C
Bo5g003560	Brassica oleracea	C5	838972	841911	C
Bo9g028920	Brassica oleracea	C9	9935395	9936445	C
Bo3g088350	Brassica oleracea	C3	32378974	32379456	C
Bo4g118540	Brassica oleracea	C4	30562703	30563710	C
Bo7g097090	Brassica oleracea	C7	37691427	37694915	C
Bo6g036000	Brassica oleracea	C6	9004740	9005439	C
Bo01121s030	Brassica oleracea	Scaffold01121	11871	12572	C
Bo9g043920	Brassica oleracea	C9	14399733	14400056	C
Bo4g101490	Brassica oleracea	C4	25626893	25627602	C
Bo3g123390	Brassica oleracea	C3	43970933	43972295	C
Bo1g156170	Brassica oleracea	C1	43264543	43267990	C
Bo3g086900	Brassica oleracea	C3	32049881	32050114	C
Bo5g004690	Brassica oleracea	C5	1370647	1371814	C
Bo5g019290	Brassica oleracea	C5	6387806	6389713	C
Bo3g153150	Brassica oleracea	C3	54407514	54408552	C
Bo2g138430	Brassica oleracea	C2	44279542	44280345	C
Bo6g076340	Brassica oleracea	C6	22265600	22267250	C
Bo3g152840	Brassica oleracea	C3	54221150	54221678	C
Bo2g136490	Brassica oleracea	C2	43350176	43352172	C
Bo4g158830	Brassica oleracea	C4	43278341	43282079	C
Bo08583s010	Brassica oleracea	Scaffold08583	134	595	C
Bo7g072740	Brassica oleracea	C7	27556780	27557719	C
Bo4g194240	Brassica oleracea	C4	52276135	52276479	C
Bo8g059340	Brassica oleracea	C8	19340849	19343502	C
Bo7g089710	Brassica oleracea	C7	34739539	34740025	C
Bo9g175970	Brassica oleracea	C9	52266760	52268400	C
Bo7g078350	Brassica oleracea	C7	29688890	29691702	C
Bo03331s010	Brassica oleracea	Scaffold03331	626	910	C
Bo2g028930	Brassica oleracea	C2	8698447	8700800	C
Bo8g067950	Brassica oleracea	C8	22108947	22110279	C
Bo4g029740	Brassica oleracea	C4	6063485	6063997	C
Bo7g105690	Brassica oleracea	C7	40830797	40833612	C
Bo4g192830	Brassica oleracea	C4	52035284	52036306	C
Bo11961s010	Brassica oleracea	Scaffold11961	1	471	C
Bo3g074700	Brassica oleracea	C3	28624718	28626343	C
Bo5g132980	Brassica oleracea	C5	41393531	41395357	C
Bo2g101970	Brassica oleracea	C2	29378055	29379455	C
Bo3g037510	Brassica oleracea	C3	15108086	15108867	C
Bo01243s020	Brassica oleracea	Scaffold01243	13601	14014	C
Bo2g079320	Brassica oleracea	C2	22050046	22051362	C
Bo2g133900	Brassica oleracea	C2	41754704	41757737	C
Bo4g025890	Brassica oleracea	C4	4684214	4688303	C
Bo3g118340	Brassica oleracea	C3	41808731	41809915	C
Bo4g175890	Brassica oleracea	C4	46505141	46513572	C
Bo7g073980	Brassica oleracea	C7	27797428	27802211	C
Bo2g008610	Brassica oleracea	C2	1584137	1588408	C
Bo5g018140	Brassica oleracea	C5	6278907	6279475	C
Bo00692s010	Brassica oleracea	Scaffold00692	15773	16012	C
Bo2g158440	Brassica oleracea	C2	49210737	49211621	C
Bo3g071770	Brassica oleracea	C3	27866041	27869144	C
Bo4g186810	Brassica oleracea	C4	49693809	49694707	C
Bo9g008590	Brassica oleracea	C9	2134984	2137316	C
Bo4g145790	Brassica oleracea	C4	39832968	39833676	C
Bo1g047880	Brassica oleracea	C1	13631745	13632880	C
Bo5g049360	Brassica oleracea	C5	16735775	16737606	C
Bo9g138280	Brassica oleracea	C9	42323611	42324898	C
Bo5g098390	Brassica oleracea	C5	31637093	31638999	C
Bo9g133250	Brassica oleracea	C9	40730710	40734062	C
Bo9g033830	Brassica oleracea	C9	11515276	11515939	C
Bo9g004400	Brassica oleracea	C9	853937	856056	C
Bo9g126330	Brassica oleracea	C9	39729929	39733256	C
Bo4g135800	Brassica oleracea	C4	34789175	34791611	C
Bo9g185010	Brassica oleracea	C9	54550688	54552685	C
Bo5g004030	Brassica oleracea	C5	1020275	1023371	C
Bo9g151940	Brassica oleracea	C9	45221886	45225918	C
Bo3g040340	Brassica oleracea	C3	16511092	16512357	C
Bo8g091820	Brassica oleracea	C8	31132204	31138189	C
Bo25814s010	Brassica oleracea	Scaffold25814	2	205	C
Bo5g008550	Brassica oleracea	C5	2907228	2918657	C
Bo8g087300	Brassica oleracea	C8	29523729	29525384	C
Bo7g036430	Brassica oleracea	C7	13365671	13369203	C
Bo5g019870	Brassica oleracea	C5	6727802	6732858	C
Bo6g041230	Brassica oleracea	C6	10263691	10264174	C
Bo5g040970	Brassica oleracea	C5	13297600	13298064	C
Bo02012s010	Brassica oleracea	Scaffold02012	19	1986	C
Bo4g151780	Brassica oleracea	C4	41729305	41729862	C
Bo8g051170	Brassica oleracea	C8	17106669	17106848	C
Bo9g091220	Brassica oleracea	C9	28158588	28160923	C
Bo2g022090	Brassica oleracea	C2	5795334	5796173	C
Bo3g076270	Brassica oleracea	C3	28959122	28959759	C
Bo6g095000	Brassica oleracea	C6	29467289	29468242	C
Bo3g084170	Brassica oleracea	C3	31445345	31447622	C
Bo6g039800	Brassica oleracea	C6	9857263	9857965	C
Bo3g093820	Brassica oleracea	C3	34286952	34287513	C
Bo9g074330	Brassica oleracea	C9	22257106	22260472	C
Bo2g098900	Brassica oleracea	C2	28035342	28036693	C
Bo3g078820	Brassica oleracea	C3	29383414	29384874	C
Bo00884s050	Brassica oleracea	Scaffold00884	28171	30021	C
Bo6g103970	Brassica oleracea	C6	32644135	32647146	C
Bo2g082550	Brassica oleracea	C2	23165728	23168559	C
Bo1g151580	Brassica oleracea	C1	42374906	42379303	C
Bo5g025560	Brassica oleracea	C5	8858109	8860647	C
Bo3g032330	Brassica oleracea	C3	12346664	12350001	C
Bo2g134230	Brassica oleracea	C2	42035617	42041053	C
Bo3g155550	Brassica oleracea	C3	55583762	55586023	C
Bo6g076830	Brassica oleracea	C6	22622056	22625666	C
Bo7g104560	Brassica oleracea	C7	40205160	40206864	C
Bo5g005120	Brassica oleracea	C5	1591081	1593193	C
Bo3g083230	Brassica oleracea	C3	30701985	30703426	C
Bo1g040050	Brassica oleracea	C1	12300761	12302927	C
Bo2g047830	Brassica oleracea	C2	13307750	13308443	C
Bo1g150180	Brassica oleracea	C1	42170328	42173400	C
Bo8g049730	Brassica oleracea	C8	16077624	16078043	C
Bo1g078910	Brassica oleracea	C1	23468004	23470080	C
Bo3g031820	Brassica oleracea	C3	11867576	11868262	C
Bo6g006880	Brassica oleracea	C6	1240827	1241777	C
Bo6g072330	Brassica oleracea	C6	20616091	20616552	C
Bo5g041590	Brassica oleracea	C5	13832191	13832899	C
Bo7g103690	Brassica oleracea	C7	39716905	39719104	C
Bo6g077120	Brassica oleracea	C6	22847457	22848664	C
Bo29895s010	Brassica oleracea	Scaffold29895	3	209	C
Bo8g040650	Brassica oleracea	C8	13937855	13939858	C
Bo6g074470	Brassica oleracea	C6	21592410	21593885	C
Bo00578s110	Brassica oleracea	Scaffold00578	128558	130804	C
Bo3g182640	Brassica oleracea	C3	63250712	63251470	C
Bo9g053230	Brassica oleracea	C9	15806932	15808422	C
Bo4g182250	Brassica oleracea	C4	48078443	48080236	C
Bo4g108070	Brassica oleracea	C4	27269351	27273916	C
Bo9g134700	Brassica oleracea	C9	41159024	41160212	C
Bo6g080160	Brassica oleracea	C6	24316416	24320604	C
Bo06876s010	Brassica oleracea	Scaffold06876	44	727	C
Bo3g120650	Brassica oleracea	C3	42424771	42429751	C
Bo9g036640	Brassica oleracea	C9	12128792	12129001	C
Bo9g066820	Brassica oleracea	C9	20057245	20060524	C
Bo8g118180	Brassica oleracea	C8	41647829	41654430	C
Bo4g098400	Brassica oleracea	C4	24562014	24562325	C
Bo2g131770	Brassica oleracea	C2	40905097	40906533	C
Bo3g068490	Brassica oleracea	C3	26958054	26958902	C
Bo4g024850	Brassica oleracea	C4	4021498	4023941	C
Bo5g009200	Brassica oleracea	C5	3341528	3342836	C
Bo4g030570	Brassica oleracea	C4	6709513	6710055	C
Bo3g001810	Brassica oleracea	C3	392769	393963	C
Bo3g066170	Brassica oleracea	C3	25765796	25766098	C
Bo9g014020	Brassica oleracea	C9	4118627	4119254	C
Bo5g030830	Brassica oleracea	C5	10643951	10647235	C
Bo01001s020	Brassica oleracea	Scaffold01001	14730	16368	C
Bo3g013460	Brassica oleracea	C3	4707786	4708583	C
Bo1g049480	Brassica oleracea	C1	14072621	14073164	C
Bo4g162610	Brassica oleracea	C4	43950037	43950753	C
Bo5g146650	Brassica oleracea	C5	45282711	45285876	C
Bo5g041620	Brassica oleracea	C5	13852079	13853149	C
Bo8g065080	Brassica oleracea	C8	20470846	20472459	C
Bo8g097280	Brassica oleracea	C8	33049055	33049414	C
Bo2g024900	Brassica oleracea	C2	7248299	7249333	C
Bo5g141380	Brassica oleracea	C5	43808434	43809856	C
Bo2g081100	Brassica oleracea	C2	22789750	22791122	C
Bo3g120590	Brassica oleracea	C3	42366168	42366763	C
Bo8g090060	Brassica oleracea	C8	30066198	30070361	C
Bo3g031340	Brassica oleracea	C3	11546959	11547393	C
Bo01028s040	Brassica oleracea	Scaffold01028	35416	35722	C
Bo5g005780	Brassica oleracea	C5	2003461	2003754	C
Bo4g078290	Brassica oleracea	C4	17241540	17243011	C
Bo2g008670	Brassica oleracea	C2	1610971	1618672	C
Bo9g020440	Brassica oleracea	C9	6358722	6361797	C
Bo8g094950	Brassica oleracea	C8	32355123	32355938	C
Bo00805s040	Brassica oleracea	Scaffold00805	56458	62244	C
Bo3g065170	Brassica oleracea	C3	25057056	25059479	C
Bo1g102130	Brassica oleracea	C1	30891940	30894288	C
Bo3g179540	Brassica oleracea	C3	62380025	62382222	C
Bo00831s030	Brassica oleracea	Scaffold00831	30977	33287	C
Bo7g075440	Brassica oleracea	C7	28252877	28253821	C
Bo4g194930	Brassica oleracea	C4	52588150	52588896	C
Bo3g074650	Brassica oleracea	C3	28569186	28573384	C
Bo24458s010	Brassica oleracea	Scaffold24458	26	280	C
Bo3g123420	Brassica oleracea	C3	44022785	44025217	C
Bo4g021320	Brassica oleracea	C4	2942486	2945046	C
Bo4g064640	Brassica oleracea	C4	14080293	14080694	C
Bo6g086860	Brassica oleracea	C6	27172878	27177010	C
Bo7g043660	Brassica oleracea	C7	16106678	16108270	C
Bo7g048390	Brassica oleracea	C7	17804195	17809093	C
Bo8g117980	Brassica oleracea	C8	41551026	41553313	C
Bo3g121970	Brassica oleracea	C3	43128331	43128483	C
Bo5g007780	Brassica oleracea	C5	2537197	2538202	C
Bo9g088260	Brassica oleracea	C9	27117736	27118692	C
Bo4g078120	Brassica oleracea	C4	16923821	16924236	C
Bo9g183420	Brassica oleracea	C9	54196683	54197528	C
Bo9g059610	Brassica oleracea	C9	17967315	17967782	C
Bo1g010410	Brassica oleracea	C1	3537071	3539103	C
Bo7g117000	Brassica oleracea	C7	46750987	46752109	C
Bo4g182280	Brassica oleracea	C4	48090966	48091606	C
Bo3g127480	Brassica oleracea	C3	46518568	46520027	C
Bo00948s040	Brassica oleracea	Scaffold00948	24950	26853	C
Bo8g094480	Brassica oleracea	C8	32093439	32097233	C
Bo6g094830	Brassica oleracea	C6	29336784	29337233	C
Bo12644s010	Brassica oleracea	Scaffold12644	11	366	C
Bo6g031750	Brassica oleracea	C6	7881290	7884521	C
Bo9g176310	Brassica oleracea	C9	52425185	52429537	C
Bo9g071460	Brassica oleracea	C9	21518303	21519418	C
Bo8g065620	Brassica oleracea	C8	20813702	20814682	C
Bo01278s010	Brassica oleracea	Scaffold01278	1851	2042	C
Bo4g181880	Brassica oleracea	C4	47810889	47811802	C
Bo9g058390	Brassica oleracea	C9	16963810	16964526	C
Bo2g041860	Brassica oleracea	C2	11427508	11429778	C
Bo3g049910	Brassica oleracea	C3	20153451	20154659	C
